Series;Time;Value
実績;2018-05-13T19:00:00+09:00;null
実績;2018-05-13T20:00:00+09:00;193899
実績;2018-05-13T21:00:00+09:00;210212
実績;2018-05-13T22:00:00+09:00;212803
実績;2018-05-13T23:00:00+09:00;169255
実績;2018-05-14T00:00:00+09:00;110581
実績;2018-05-14T01:00:00+09:00;64928
実績;2018-05-14T02:00:00+09:00;39584
実績;2018-05-14T03:00:00+09:00;25035
実績;2018-05-14T04:00:00+09:00;18335
実績;2018-05-14T05:00:00+09:00;20300
実績;2018-05-14T06:00:00+09:00;26390
実績;2018-05-14T07:00:00+09:00;39888
実績;2018-05-14T08:00:00+09:00;72716
実績;2018-05-14T09:00:00+09:00;128963
実績;2018-05-14T10:00:00+09:00;177022
実績;2018-05-14T11:00:00+09:00;195136
実績;2018-05-14T12:00:00+09:00;215028
実績;2018-05-14T13:00:00+09:00;195978
実績;2018-05-14T14:00:00+09:00;208213
実績;2018-05-14T15:00:00+09:00;218588
実績;2018-05-14T16:00:00+09:00;226488
実績;2018-05-14T17:00:00+09:00;200717
実績;2018-05-14T18:00:00+09:00;167326
実績;2018-05-14T19:00:00+09:00;146077
実績;2018-05-14T20:00:00+09:00;150813
実績;2018-05-14T21:00:00+09:00;172397
実績;2018-05-14T22:00:00+09:00;183308
実績;2018-05-14T23:00:00+09:00;154994
実績;2018-05-15T00:00:00+09:00;98817
実績;2018-05-15T01:00:00+09:00;59984
実績;2018-05-15T02:00:00+09:00;37197
実績;2018-05-15T03:00:00+09:00;24009
実績;2018-05-15T04:00:00+09:00;18511
実績;2018-05-15T05:00:00+09:00;20525
実績;2018-05-15T06:00:00+09:00;29047
実績;2018-05-15T07:00:00+09:00;43635
実績;2018-05-15T08:00:00+09:00;72385
実績;2018-05-15T09:00:00+09:00;118658
実績;2018-05-15T10:00:00+09:00;158785
実績;2018-05-15T11:00:00+09:00;178804
実績;2018-05-15T12:00:00+09:00;195695
実績;2018-05-15T13:00:00+09:00;175976
実績;2018-05-15T14:00:00+09:00;186022
実績;2018-05-15T15:00:00+09:00;197475
実績;2018-05-15T16:00:00+09:00;206761
実績;2018-05-15T17:00:00+09:00;187492
実績;2018-05-15T18:00:00+09:00;148391
実績;2018-05-15T19:00:00+09:00;123940
実績;2018-05-15T20:00:00+09:00;135993
実績;2018-05-15T21:00:00+09:00;153320
実績;2018-05-15T22:00:00+09:00;182264
実績;2018-05-15T23:00:00+09:00;161399
実績;2018-05-16T00:00:00+09:00;98188
実績;2018-05-16T01:00:00+09:00;58650
実績;2018-05-16T02:00:00+09:00;37910
実績;2018-05-16T03:00:00+09:00;24092
実績;2018-05-16T04:00:00+09:00;18843
実績;2018-05-16T05:00:00+09:00;20579
実績;2018-05-16T06:00:00+09:00;30174
実績;2018-05-16T07:00:00+09:00;46649
実績;2018-05-16T08:00:00+09:00;76577
実績;2018-05-16T09:00:00+09:00;113610
実績;2018-05-16T10:00:00+09:00;148475
実績;2018-05-16T11:00:00+09:00;161523
実績;2018-05-16T12:00:00+09:00;183204
実績;2018-05-16T13:00:00+09:00;166538
実績;2018-05-16T14:00:00+09:00;174361
実績;2018-05-16T15:00:00+09:00;188169
実績;2018-05-16T16:00:00+09:00;194265
実績;2018-05-16T17:00:00+09:00;168508
実績;2018-05-16T18:00:00+09:00;132600
実績;2018-05-16T19:00:00+09:00;110619
実績;2018-05-16T20:00:00+09:00;135565
実績;2018-05-16T21:00:00+09:00;163987
実績;2018-05-16T22:00:00+09:00;161665
実績;2018-05-16T23:00:00+09:00;138517
実績;2018-05-17T00:00:00+09:00;90906
実績;2018-05-17T01:00:00+09:00;55144
実績;2018-05-17T02:00:00+09:00;35785
実績;2018-05-17T03:00:00+09:00;23836
実績;2018-05-17T04:00:00+09:00;18499
実績;2018-05-17T05:00:00+09:00;20323
実績;2018-05-17T06:00:00+09:00;28664
実績;2018-05-17T07:00:00+09:00;40259
実績;2018-05-17T08:00:00+09:00;73828
実績;2018-05-17T09:00:00+09:00;123609
実績;2018-05-17T10:00:00+09:00;173041
実績;2018-05-17T11:00:00+09:00;189423
実績;2018-05-17T12:00:00+09:00;187069
実績;2018-05-17T13:00:00+09:00;173959
実績;2018-05-17T14:00:00+09:00;187496
実績;2018-05-17T15:00:00+09:00;199817
実績;2018-05-17T16:00:00+09:00;209312
実績;2018-05-17T17:00:00+09:00;185804
実績;2018-05-17T18:00:00+09:00;152168
実績;2018-05-17T19:00:00+09:00;121544
実績;2018-05-17T20:00:00+09:00;128380
実績;2018-05-17T21:00:00+09:00;155057
実績;2018-05-17T22:00:00+09:00;156908
実績;2018-05-17T23:00:00+09:00;139564
実績;2018-05-18T00:00:00+09:00;91866
実績;2018-05-18T01:00:00+09:00;56681
実績;2018-05-18T02:00:00+09:00;35732
実績;2018-05-18T03:00:00+09:00;22638
実績;2018-05-18T04:00:00+09:00;18951
実績;2018-05-18T05:00:00+09:00;21039
実績;2018-05-18T06:00:00+09:00;30420
実績;2018-05-18T07:00:00+09:00;42294
実績;2018-05-18T08:00:00+09:00;73623
実績;2018-05-18T09:00:00+09:00;125537
実績;2018-05-18T10:00:00+09:00;168335
実績;2018-05-18T11:00:00+09:00;181578
実績;2018-05-18T12:00:00+09:00;185452
実績;2018-05-18T13:00:00+09:00;174539
実績;2018-05-18T14:00:00+09:00;189661
実績;2018-05-18T15:00:00+09:00;196917
実績;2018-05-18T16:00:00+09:00;206406
実績;2018-05-18T17:00:00+09:00;183426
実績;2018-05-18T18:00:00+09:00;149889
実績;2018-05-18T19:00:00+09:00;123164
実績;2018-05-18T20:00:00+09:00;128253
実績;2018-05-18T21:00:00+09:00;138576
実績;2018-05-18T22:00:00+09:00;145077
実績;2018-05-18T23:00:00+09:00;133769
実績;2018-05-19T00:00:00+09:00;101421
実績;2018-05-19T01:00:00+09:00;66462
実績;2018-05-19T02:00:00+09:00;45633
実績;2018-05-19T03:00:00+09:00;32686
実績;2018-05-19T04:00:00+09:00;27811
実績;2018-05-19T05:00:00+09:00;27147
実績;2018-05-19T06:00:00+09:00;34851
実績;2018-05-19T07:00:00+09:00;49201
実績;2018-05-19T08:00:00+09:00;78745
実績;2018-05-19T09:00:00+09:00;123732
実績;2018-05-19T10:00:00+09:00;155042
実績;2018-05-19T11:00:00+09:00;164237
実績;2018-05-19T12:00:00+09:00;145082
実績;2018-05-19T13:00:00+09:00;157771
実績;2018-05-19T14:00:00+09:00;166295
実績;2018-05-19T15:00:00+09:00;172997
実績;2018-05-19T16:00:00+09:00;180577
実績;2018-05-19T17:00:00+09:00;181583
実績;2018-05-19T18:00:00+09:00;163892
実績;2018-05-19T19:00:00+09:00;136459
実績;2018-05-19T20:00:00+09:00;153789
実績;2018-05-19T21:00:00+09:00;172007
実績;2018-05-19T22:00:00+09:00;176689
実績;2018-05-19T23:00:00+09:00;154979
実績;2018-05-20T00:00:00+09:00;118509
実績;2018-05-20T01:00:00+09:00;75840
実績;2018-05-20T02:00:00+09:00;52272
実績;2018-05-20T03:00:00+09:00;35716
実績;2018-05-20T04:00:00+09:00;28575
実績;2018-05-20T05:00:00+09:00;28182
実績;2018-05-20T06:00:00+09:00;37276
実績;2018-05-20T07:00:00+09:00;50287
実績;2018-05-20T08:00:00+09:00;79088
実績;2018-05-20T09:00:00+09:00;117442
実績;2018-05-20T10:00:00+09:00;145474
実績;2018-05-20T11:00:00+09:00;155909
実績;2018-05-20T12:00:00+09:00;136593
実績;2018-05-20T13:00:00+09:00;149925
実績;2018-05-20T14:00:00+09:00;156202
実績;2018-05-20T15:00:00+09:00;165500
実績;2018-05-20T16:00:00+09:00;183462
実績;2018-05-20T17:00:00+09:00;187467
実績;2018-05-20T18:00:00+09:00;173301
実績;2018-05-20T19:00:00+09:00;151940
実績;2018-05-20T20:00:00+09:00;164745
実績;2018-05-20T21:00:00+09:00;182363
実績;2018-05-20T22:00:00+09:00;190241
実績;2018-05-20T23:00:00+09:00;160770
実績;2018-05-21T00:00:00+09:00;102510
実績;2018-05-21T01:00:00+09:00;59208
実績;2018-05-21T02:00:00+09:00;38182
実績;2018-05-21T03:00:00+09:00;24389
実績;2018-05-21T04:00:00+09:00;17775
実績;2018-05-21T05:00:00+09:00;19034
実績;2018-05-21T06:00:00+09:00;26164
実績;2018-05-21T07:00:00+09:00;38934
実績;2018-05-21T08:00:00+09:00;69975
実績;2018-05-21T09:00:00+09:00;127569
実績;2018-05-21T10:00:00+09:00;178366
実績;2018-05-21T11:00:00+09:00;199895
実績;2018-05-21T12:00:00+09:00;209806
実績;2018-05-21T13:00:00+09:00;198962
実績;2018-05-21T14:00:00+09:00;205294
実績;2018-05-21T15:00:00+09:00;217314
実績;2018-05-21T16:00:00+09:00;224271
実績;2018-05-21T17:00:00+09:00;204535
実績;2018-05-21T18:00:00+09:00;166340
実績;2018-05-21T19:00:00+09:00;132921
実績;2018-05-21T20:00:00+09:00;148039
実績;2018-05-21T21:00:00+09:00;168827
実績;2018-05-21T22:00:00+09:00;181717
実績;2018-05-21T23:00:00+09:00;151134
実績;2018-05-22T00:00:00+09:00;96308
実績;2018-05-22T01:00:00+09:00;59475
実績;2018-05-22T02:00:00+09:00;37946
実績;2018-05-22T03:00:00+09:00;23208
実績;2018-05-22T04:00:00+09:00;18482
実績;2018-05-22T05:00:00+09:00;20524
実績;2018-05-22T06:00:00+09:00;29327
実績;2018-05-22T07:00:00+09:00;41936
実績;2018-05-22T08:00:00+09:00;75574
実績;2018-05-22T09:00:00+09:00;126317
実績;2018-05-22T10:00:00+09:00;169609
実績;2018-05-22T11:00:00+09:00;188807
実績;2018-05-22T12:00:00+09:00;200712
実績;2018-05-22T13:00:00+09:00;181987
実績;2018-05-22T14:00:00+09:00;187903
実績;2018-05-22T15:00:00+09:00;186797
実績;2018-05-22T16:00:00+09:00;196051
実績;2018-05-22T17:00:00+09:00;182217
実績;2018-05-22T18:00:00+09:00;148522
実績;2018-05-22T19:00:00+09:00;120998
実績;2018-05-22T20:00:00+09:00;133204
実績;2018-05-22T21:00:00+09:00;155877
実績;2018-05-22T22:00:00+09:00;162505
実績;2018-05-22T23:00:00+09:00;140592
実績;2018-05-23T00:00:00+09:00;95469
実績;2018-05-23T01:00:00+09:00;54403
実績;2018-05-23T02:00:00+09:00;36883
実績;2018-05-23T03:00:00+09:00;23498
実績;2018-05-23T04:00:00+09:00;17924
実績;2018-05-23T05:00:00+09:00;19681
実績;2018-05-23T06:00:00+09:00;27108
実績;2018-05-23T07:00:00+09:00;41339
実績;2018-05-23T08:00:00+09:00;70516
実績;2018-05-23T09:00:00+09:00;111360
実績;2018-05-23T10:00:00+09:00;151738
実績;2018-05-23T11:00:00+09:00;167326
実績;2018-05-23T12:00:00+09:00;182848
実績;2018-05-23T13:00:00+09:00;170694
実績;2018-05-23T14:00:00+09:00;183041
実績;2018-05-23T15:00:00+09:00;199888
実績;2018-05-23T16:00:00+09:00;207810
実績;2018-05-23T17:00:00+09:00;179421
実績;2018-05-23T18:00:00+09:00;142968
実績;2018-05-23T19:00:00+09:00;119153
実績;2018-05-23T20:00:00+09:00;134938
実績;2018-05-23T21:00:00+09:00;158228
実績;2018-05-23T22:00:00+09:00;166364
実績;2018-05-23T23:00:00+09:00;133670
実績;2018-05-24T00:00:00+09:00;90634
実績;2018-05-24T01:00:00+09:00;53208
実績;2018-05-24T02:00:00+09:00;35533
実績;2018-05-24T03:00:00+09:00;23003
実績;2018-05-24T04:00:00+09:00;18045
実績;2018-05-24T05:00:00+09:00;18888
実績;2018-05-24T06:00:00+09:00;27001
実績;2018-05-24T07:00:00+09:00;41066
実績;2018-05-24T08:00:00+09:00;71740
実績;2018-05-24T09:00:00+09:00;120676
実績;2018-05-24T10:00:00+09:00;168237
実績;2018-05-24T11:00:00+09:00;184900
実績;2018-05-24T12:00:00+09:00;188076
実績;2018-05-24T13:00:00+09:00;178272
実績;2018-05-24T14:00:00+09:00;189512
実績;2018-05-24T15:00:00+09:00;202792
実績;2018-05-24T16:00:00+09:00;216779
実績;2018-05-24T17:00:00+09:00;191641
実績;2018-05-24T18:00:00+09:00;154153
実績;2018-05-24T19:00:00+09:00;127498
実績;2018-05-24T20:00:00+09:00;132832
実績;2018-05-24T21:00:00+09:00;151196
実績;2018-05-24T22:00:00+09:00;158011
実績;2018-05-24T23:00:00+09:00;134570
実績;2018-05-25T00:00:00+09:00;90310
実績;2018-05-25T01:00:00+09:00;53120
実績;2018-05-25T02:00:00+09:00;35039
実績;2018-05-25T03:00:00+09:00;23240
実績;2018-05-25T04:00:00+09:00;17169
実績;2018-05-25T05:00:00+09:00;20660
実績;2018-05-25T06:00:00+09:00;29521
実績;2018-05-25T07:00:00+09:00;39945
実績;2018-05-25T08:00:00+09:00;70517
実績;2018-05-25T09:00:00+09:00;117276
実績;2018-05-25T10:00:00+09:00;160977
実績;2018-05-25T11:00:00+09:00;176140
実績;2018-05-25T12:00:00+09:00;178563
実績;2018-05-25T13:00:00+09:00;165592
実績;2018-05-25T14:00:00+09:00;174644
実績;2018-05-25T15:00:00+09:00;181649
実績;2018-05-25T16:00:00+09:00;187479
実績;2018-05-25T17:00:00+09:00;172931
実績;2018-05-25T18:00:00+09:00;139670
実績;2018-05-25T19:00:00+09:00;116400
実績;2018-05-25T20:00:00+09:00;119225
実績;2018-05-25T21:00:00+09:00;134438
実績;2018-05-25T22:00:00+09:00;138379
実績;2018-05-25T23:00:00+09:00;125743
実績;2018-05-26T00:00:00+09:00;95095
実績;2018-05-26T01:00:00+09:00;61658
実績;2018-05-26T02:00:00+09:00;39766
実績;2018-05-26T03:00:00+09:00;24874
実績;2018-05-26T04:00:00+09:00;19570
実績;2018-05-26T05:00:00+09:00;22647
実績;2018-05-26T06:00:00+09:00;33251
実績;2018-05-26T07:00:00+09:00;45209
実績;2018-05-26T08:00:00+09:00;71273
実績;2018-05-26T09:00:00+09:00;113699
実績;2018-05-26T10:00:00+09:00;143024
実績;2018-05-26T11:00:00+09:00;154462
実績;2018-05-26T12:00:00+09:00;134257
実績;2018-05-26T13:00:00+09:00;145107
実績;2018-05-26T14:00:00+09:00;153601
実績;2018-05-26T15:00:00+09:00;158750
実績;2018-05-26T16:00:00+09:00;166037
実績;2018-05-26T17:00:00+09:00;164296
実績;2018-05-26T18:00:00+09:00;149187
実績;2018-05-26T19:00:00+09:00;125629
実績;2018-05-26T20:00:00+09:00;139539
実績;2018-05-26T21:00:00+09:00;160650
実績;2018-05-26T22:00:00+09:00;163553
実績;2018-05-26T23:00:00+09:00;147117
実績;2018-05-27T00:00:00+09:00;110794
実績;2018-05-27T01:00:00+09:00;70675
実績;2018-05-27T02:00:00+09:00;46498
実績;2018-05-27T03:00:00+09:00;29650
実績;2018-05-27T04:00:00+09:00;21667
実績;2018-05-27T05:00:00+09:00;22728
実績;2018-05-27T06:00:00+09:00;35420
実績;2018-05-27T07:00:00+09:00;49212
実績;2018-05-27T08:00:00+09:00;74277
実績;2018-05-27T09:00:00+09:00;117695
実績;2018-05-27T10:00:00+09:00;146815
実績;2018-05-27T11:00:00+09:00;150274
実績;2018-05-27T12:00:00+09:00;139992
実績;2018-05-27T13:00:00+09:00;145385
実績;2018-05-27T14:00:00+09:00;153730
実績;2018-05-27T15:00:00+09:00;162559
実績;2018-05-27T16:00:00+09:00;173877
実績;2018-05-27T17:00:00+09:00;175754
実績;2018-05-27T18:00:00+09:00;160574
実績;2018-05-27T19:00:00+09:00;146609
実績;2018-05-27T20:00:00+09:00;162354
実績;2018-05-27T21:00:00+09:00;188396
実績;2018-05-27T22:00:00+09:00;189227
実績;2018-05-27T23:00:00+09:00;152199
実績;2018-05-28T00:00:00+09:00;103117
実績;2018-05-28T01:00:00+09:00;60721
実績;2018-05-28T02:00:00+09:00;39550
実績;2018-05-28T03:00:00+09:00;25739
実績;2018-05-28T04:00:00+09:00;19877
実績;2018-05-28T05:00:00+09:00;19719
実績;2018-05-28T06:00:00+09:00;28090
実績;2018-05-28T07:00:00+09:00;41668
実績;2018-05-28T08:00:00+09:00;72620
実績;2018-05-28T09:00:00+09:00;126100
実績;2018-05-28T10:00:00+09:00;173479
実績;2018-05-28T11:00:00+09:00;192528
実績;2018-05-28T12:00:00+09:00;204384
実績;2018-05-28T13:00:00+09:00;188919
実績;2018-05-28T14:00:00+09:00;204594
実績;2018-05-28T15:00:00+09:00;216744
実績;2018-05-28T16:00:00+09:00;226930
実績;2018-05-28T17:00:00+09:00;199523
実績;2018-05-28T18:00:00+09:00;165134
実績;2018-05-28T19:00:00+09:00;133418
実績;2018-05-28T20:00:00+09:00;147583
実績;2018-05-28T21:00:00+09:00;169011
実績;2018-05-28T22:00:00+09:00;185936
実績;2018-05-28T23:00:00+09:00;152751
実績;2018-05-29T00:00:00+09:00;99346
実績;2018-05-29T01:00:00+09:00;60325
実績;2018-05-29T02:00:00+09:00;38435
実績;2018-05-29T03:00:00+09:00;24431
実績;2018-05-29T04:00:00+09:00;20232
実績;2018-05-29T05:00:00+09:00;22856
実績;2018-05-29T06:00:00+09:00;31512
実績;2018-05-29T07:00:00+09:00;45092
実績;2018-05-29T08:00:00+09:00;79765
実績;2018-05-29T09:00:00+09:00;132429
実績;2018-05-29T10:00:00+09:00;175692
実績;2018-05-29T11:00:00+09:00;193259
実績;2018-05-29T12:00:00+09:00;205762
実績;2018-05-29T13:00:00+09:00;188452
実績;2018-05-29T14:00:00+09:00;195813
実績;2018-05-29T15:00:00+09:00;208702
実績;2018-05-29T16:00:00+09:00;217635
実績;2018-05-29T17:00:00+09:00;194276
実績;2018-05-29T18:00:00+09:00;156811
実績;2018-05-29T19:00:00+09:00;132105
実績;2018-05-29T20:00:00+09:00;147745
実績;2018-05-29T21:00:00+09:00;173477
実績;2018-05-29T22:00:00+09:00;177833
実績;2018-05-29T23:00:00+09:00;156927
実績;2018-05-30T00:00:00+09:00;105807
実績;2018-05-30T01:00:00+09:00;62855
実績;2018-05-30T02:00:00+09:00;41569
実績;2018-05-30T03:00:00+09:00;27503
実績;2018-05-30T04:00:00+09:00;22560
実績;2018-05-30T05:00:00+09:00;25796
実績;2018-05-30T06:00:00+09:00;34557
実績;2018-05-30T07:00:00+09:00;49428
実績;2018-05-30T08:00:00+09:00;78529
実績;2018-05-30T09:00:00+09:00;127306
実績;2018-05-30T10:00:00+09:00;162177
実績;2018-05-30T11:00:00+09:00;180404
実績;2018-05-30T12:00:00+09:00;197082
実績;2018-05-30T13:00:00+09:00;181285
実績;2018-05-30T14:00:00+09:00;195525
実績;2018-05-30T15:00:00+09:00;210965
実績;2018-05-30T16:00:00+09:00;211170
実績;2018-05-30T17:00:00+09:00;183243
実績;2018-05-30T18:00:00+09:00;143957
実績;2018-05-30T19:00:00+09:00;122964
実績;2018-05-30T20:00:00+09:00;152356
実績;2018-05-30T21:00:00+09:00;167905
実績;2018-05-30T22:00:00+09:00;173430
実績;2018-05-30T23:00:00+09:00;141533
実績;2018-05-31T00:00:00+09:00;90141
実績;2018-05-31T01:00:00+09:00;55043
実績;2018-05-31T02:00:00+09:00;37950
実績;2018-05-31T03:00:00+09:00;26273
実績;2018-05-31T04:00:00+09:00;21620
実績;2018-05-31T05:00:00+09:00;24310
実績;2018-05-31T06:00:00+09:00;29542
実績;2018-05-31T07:00:00+09:00;45628
実績;2018-05-31T08:00:00+09:00;79632
実績;2018-05-31T09:00:00+09:00;128026
実績;2018-05-31T10:00:00+09:00;174648
実績;2018-05-31T11:00:00+09:00;196377
実績;2018-05-31T12:00:00+09:00;206266
実績;2018-05-31T13:00:00+09:00;187461
実績;2018-05-31T14:00:00+09:00;197348
実績;2018-05-31T15:00:00+09:00;206834
実績;2018-05-31T16:00:00+09:00;206215
実績;2018-05-31T17:00:00+09:00;191898
実績;2018-05-31T18:00:00+09:00;157634
実績;2018-05-31T19:00:00+09:00;134464
実績;2018-05-31T20:00:00+09:00;143176
実績;2018-05-31T21:00:00+09:00;159341
実績;2018-05-31T22:00:00+09:00;157140
実績;2018-05-31T23:00:00+09:00;136813
実績;2018-06-01T00:00:00+09:00;92014
実績;2018-06-01T01:00:00+09:00;55475
実績;2018-06-01T02:00:00+09:00;39705
実績;2018-06-01T03:00:00+09:00;27309
実績;2018-06-01T04:00:00+09:00;20549
実績;2018-06-01T05:00:00+09:00;22868
実績;2018-06-01T06:00:00+09:00;31189
実績;2018-06-01T07:00:00+09:00;44492
実績;2018-06-01T08:00:00+09:00;71312
実績;2018-06-01T09:00:00+09:00;113553
実績;2018-06-01T10:00:00+09:00;151267
実績;2018-06-01T11:00:00+09:00;169559
実績;2018-06-01T12:00:00+09:00;182317
実績;2018-06-01T13:00:00+09:00;166215
実績;2018-06-01T14:00:00+09:00;175276
実績;2018-06-01T15:00:00+09:00;190350
実績;2018-06-01T16:00:00+09:00;193266
実績;2018-06-01T17:00:00+09:00;178349
実績;2018-06-01T18:00:00+09:00;149955
実績;2018-06-01T19:00:00+09:00;122827
実績;2018-06-01T20:00:00+09:00;127454
実績;2018-06-01T21:00:00+09:00;142086
実績;2018-06-01T22:00:00+09:00;149352
実績;2018-06-01T23:00:00+09:00;134359
実績;2018-06-02T00:00:00+09:00;94065
実績;2018-06-02T01:00:00+09:00;59402
実績;2018-06-02T02:00:00+09:00;39909
実績;2018-06-02T03:00:00+09:00;25852
実績;2018-06-02T04:00:00+09:00;18989
実績;2018-06-02T05:00:00+09:00;21981
実績;2018-06-02T06:00:00+09:00;32172
実績;2018-06-02T07:00:00+09:00;49299
実績;2018-06-02T08:00:00+09:00;72502
実績;2018-06-02T09:00:00+09:00;115630
実績;2018-06-02T10:00:00+09:00;145231
実績;2018-06-02T11:00:00+09:00;149494
実績;2018-06-02T12:00:00+09:00;133873
実績;2018-06-02T13:00:00+09:00;151313
実績;2018-06-02T14:00:00+09:00;156533
実績;2018-06-02T15:00:00+09:00;167029
実績;2018-06-02T16:00:00+09:00;175757
実績;2018-06-02T17:00:00+09:00;171230
実績;2018-06-02T18:00:00+09:00;153714
実績;2018-06-02T19:00:00+09:00;135018
実績;2018-06-02T20:00:00+09:00;146935
実績;2018-06-02T21:00:00+09:00;170245
実績;2018-06-02T22:00:00+09:00;175694
実績;2018-06-02T23:00:00+09:00;149365
実績;2018-06-03T00:00:00+09:00;115370
実績;2018-06-03T01:00:00+09:00;74946
